2
22.1652
1
3
2
-16.3216,132.265,0,0,0,-0.407711,0.913111
-15.5218,131.415,0,0,0,0,0
-14.7493,130.571,0,0,0,0,0
-14.0246,129.743,0,0,0,0,0
-13.3592,128.953,0,0,0,0,0
-12.7515,128.218,0,0,0,0,0
-12.1857,127.551,0,0,0,0,0
-11.6388,126.961,0,0,0,0,0
-11.089,126.462,0,0,0,0,0
-10.5229,126.057,0,0,0,0,0
-9.93991,125.725,0,0,0,0,0
-9.34486,125.44,0,0,0,0,0
-8.74278,125.179,0,0,0,0,0
-8.13706,124.929,0,0,0,0,0
-7.52954,124.682,0,0,0,0,0
-6.92073,124.434,0,0,0,0,0
-6.30966,124.185,0,0,0,0,0
-5.69316,123.942,0,0,0,0,0
-5.06529,123.71,0,0,0,0,0
-4.41876,123.498,0,0,0,0,0
-3.76155,123.298,0,0,0,0,0
-3.09964,123.104,0,0,0,0,0
-2.43676,122.914,0,0,0,0,0
-1.77703,122.739,0,0,0,0,0
-1.1289,122.603,0,0,0,0,0
-0.515627,122.583,0,0,0,0,0
0.0865436,122.601,0,0,0,0,0
0.6853,122.63,0,0,0,0,0
1.28305,122.663,0,0,0,0,0
1.8805,122.696,0,0,0,0,0
2.47789,122.73,0,0,0,0,0
