2
18.5135
1
2,3
1
3.1713,122.83,0,0,0,-0.00640993,0.999979
3.68553,122.835,0,0,0,0,0
4.19976,122.841,0,0,0,0,0
4.71399,122.847,0,0,0,0,0
5.22822,122.853,0,0,0,0,0
5.74245,122.859,0,0,0,0,0
6.25668,122.865,0,0,0,0,0
6.77091,122.871,0,0,0,0,0
7.28515,122.877,0,0,0,0,0
7.79938,122.883,0,0,0,0,0
8.31361,122.888,0,0,0,0,0
8.82784,122.894,0,0,0,0,0
9.34207,122.9,0,0,0,0,0
9.8563,122.906,0,0,0,0,0
10.3705,122.912,0,0,0,0,0
10.8848,122.918,0,0,0,0,0
11.399,122.924,0,0,0,0,0
11.9132,122.93,0,0,0,0,0
12.4274,122.936,0,0,0,0,0
12.9417,122.941,0,0,0,0,0
13.4559,122.947,0,0,0,0,0
13.9701,122.953,0,0,0,0,0
14.4844,122.959,0,0,0,0,0
14.9986,122.965,0,0,0,0,0
15.5128,122.971,0,0,0,0,0
16.0271,122.977,0,0,0,0,0
16.5413,122.983,0,0,0,0,0
17.0555,122.989,0,0,0,0,0
17.5697,122.994,0,0,0,0,0
18.084,123,0,0,0,0,0
18.5982,123.006,0,0,0,0,0
19.1124,123.012,0,0,0,0,0
19.6267,123.018,0,0,0,0,0
20.1409,123.024,0,0,0,0,0
20.6551,123.03,0,0,0,0,0
21.1694,123.036,0,0,0,0,0
21.6836,123.042,0,0,0,0,0
