1
12.4885
1
2
1
22.1075,122.971,0,0,0,-0.0307249,0.999528
22.8542,122.873,0,0,0,0,0
23.6009,122.737,0,0,0,0,0
24.34,122.531,0,0,0,0,0
25.0539,122.234,0,0,0,0,0
25.7194,121.844,0,0,0,0,0
26.3137,121.378,0,0,0,0,0
26.8165,120.865,0,0,0,0,0
27.2155,120.33,0,0,0,0,0
27.5079,119.79,0,0,0,0,0
27.7251,119.25,0,0,0,0,0
27.8942,118.71,0,0,0,0,0
28.0261,118.166,0,0,0,0,0
28.1189,117.615,0,0,0,0,0
28.1904,117.053,0,0,0,0,0
28.251,116.465,0,0,0,0,0
28.3032,115.804,0,0,0,0,0
28.3395,114.925,0,0,0,0,0
28.3711,113.983,0,0,0,0,0
