1
108.257
1
0
1
25.7424,5.49613,0,0,0,0.681818,0.731522
25.75,5.99991,0,0,0,0,0
25.7577,6.50368,0,0,0,0,0
25.7653,7.00746,0,0,0,0,0
25.773,7.51124,0,0,0,0,0
25.7806,8.01502,0,0,0,0,0
25.7883,8.51879,0,0,0,0,0
25.796,9.02257,0,0,0,0,0
25.8036,9.52635,0,0,0,0,0
25.8113,10.0301,0,0,0,0,0
25.8189,10.5339,0,0,0,0,0
25.8266,11.0377,0,0,0,0,0
25.8342,11.5415,0,0,0,0,0
25.8419,12.0452,0,0,0,0,0
25.8495,12.549,0,0,0,0,0
25.8572,13.0528,0,0,0,0,0
25.8649,13.5566,0,0,0,0,0
25.8725,14.0603,0,0,0,0,0
25.8802,14.5641,0,0,0,0,0
25.8878,15.0679,0,0,0,0,0
25.8955,15.5717,0,0,0,0,0
25.9031,16.0754,0,0,0,0,0
25.9108,16.5792,0,0,0,0,0
25.9184,17.083,0,0,0,0,0
25.9261,17.5868,0,0,0,0,0
25.9338,18.0906,0,0,0,0,0
25.9414,18.5943,0,0,0,0,0
25.9491,19.0981,0,0,0,0,0
25.9567,19.6019,0,0,0,0,0
25.9644,20.1057,0,0,0,0,0
25.972,20.6094,0,0,0,0,0
25.9797,21.1132,0,0,0,0,0
25.9873,21.617,0,0,0,0,0
25.995,22.1208,0,0,0,0,0
26.0027,22.6245,0,0,0,0,0
26.0103,23.1283,0,0,0,0,0
26.018,23.6321,0,0,0,0,0
26.0256,24.1359,0,0,0,0,0
26.0333,24.6397,0,0,0,0,0
26.0409,25.1434,0,0,0,0,0
26.0486,25.6472,0,0,0,0,0
26.0563,26.151,0,0,0,0,0
26.0639,26.6548,0,0,0,0,0
26.0716,27.1585,0,0,0,0,0
26.0792,27.6623,0,0,0,0,0
26.0869,28.1661,0,0,0,0,0
26.0945,28.6699,0,0,0,0,0
26.1022,29.1736,0,0,0,0,0
26.1098,29.6774,0,0,0,0,0
26.1175,30.1812,0,0,0,0,0
26.1252,30.685,0,0,0,0,0
26.1328,31.1887,0,0,0,0,0
26.1405,31.6925,0,0,0,0,0
26.1481,32.1963,0,0,0,0,0
26.1558,32.7001,0,0,0,0,0
26.1634,33.2039,0,0,0,0,0
26.1711,33.7076,0,0,0,0,0
26.1787,34.2114,0,0,0,0,0
26.1864,34.7152,0,0,0,0,0
26.1941,35.219,0,0,0,0,0
26.2017,35.7227,0,0,0,0,0
26.2094,36.2265,0,0,0,0,0
26.217,36.7303,0,0,0,0,0
26.2247,37.2341,0,0,0,0,0
26.2323,37.7378,0,0,0,0,0
26.24,38.2416,0,0,0,0,0
26.2476,38.7454,0,0,0,0,0
26.2553,39.2492,0,0,0,0,0
26.263,39.753,0,0,0,0,0
26.2706,40.2567,0,0,0,0,0
26.2783,40.7605,0,0,0,0,0
26.2859,41.2643,0,0,0,0,0
26.2936,41.7681,0,0,0,0,0
26.3012,42.2718,0,0,0,0,0
26.3089,42.7756,0,0,0,0,0
26.3165,43.2794,0,0,0,0,0
26.3242,43.7832,0,0,0,0,0
26.3319,44.2869,0,0,0,0,0
26.3395,44.7907,0,0,0,0,0
26.3472,45.2945,0,0,0,0,0
26.3548,45.7983,0,0,0,0,0
26.3625,46.3021,0,0,0,0,0
26.3701,46.8058,0,0,0,0,0
26.3778,47.3096,0,0,0,0,0
26.3855,47.8134,0,0,0,0,0
26.3931,48.3172,0,0,0,0,0
26.4008,48.8209,0,0,0,0,0
26.4084,49.3247,0,0,0,0,0
26.4161,49.8285,0,0,0,0,0
26.4237,50.3323,0,0,0,0,0
26.4314,50.836,0,0,0,0,0
26.439,51.3398,0,0,0,0,0
26.4467,51.8436,0,0,0,0,0
26.4544,52.3474,0,0,0,0,0
26.462,52.8512,0,0,0,0,0
26.4697,53.3549,0,0,0,0,0
26.4773,53.8587,0,0,0,0,0
26.485,54.3625,0,0,0,0,0
26.4926,54.8663,0,0,0,0,0
26.5003,55.37,0,0,0,0,0
26.5079,55.8738,0,0,0,0,0
26.5156,56.3776,0,0,0,0,0
26.5233,56.8814,0,0,0,0,0
26.5309,57.3851,0,0,0,0,0
26.5386,57.8889,0,0,0,0,0
26.5462,58.3927,0,0,0,0,0
26.5539,58.8965,0,0,0,0,0
26.5615,59.4003,0,0,0,0,0
26.5692,59.904,0,0,0,0,0
26.5768,60.4078,0,0,0,0,0
26.5845,60.9116,0,0,0,0,0
26.5922,61.4154,0,0,0,0,0
26.5998,61.9191,0,0,0,0,0
26.6075,62.4229,0,0,0,0,0
26.6151,62.9267,0,0,0,0,0
26.6228,63.4305,0,0,0,0,0
26.6304,63.9342,0,0,0,0,0
26.6381,64.438,0,0,0,0,0
26.6457,64.9418,0,0,0,0,0
26.6534,65.4456,0,0,0,0,0
26.6611,65.9493,0,0,0,0,0
26.6687,66.4531,0,0,0,0,0
26.6764,66.9569,0,0,0,0,0
26.684,67.4607,0,0,0,0,0
