3
22.5222
1
4
2
-17.3384,113.01,0,0,0,0.297936,0.954586
-16.6475,113.405,0,0,0,0,0
-15.9545,113.807,0,0,0,0,0
-15.2577,114.217,0,0,0,0,0
-14.5566,114.64,0,0,0,0,0
-13.8525,115.075,0,0,0,0,0
-13.1494,115.517,0,0,0,0,0
-12.4532,115.959,0,0,0,0,0
-11.7698,116.392,0,0,0,0,0
-11.1029,116.813,0,0,0,0,0
-10.4534,117.215,0,0,0,0,0
-9.82172,117.596,0,0,0,0,0
-9.20773,117.952,0,0,0,0,0
-8.61008,118.284,0,0,0,0,0
-8.02472,118.596,0,0,0,0,0
-7.44622,118.895,0,0,0,0,0
-6.86884,119.188,0,0,0,0,0
-6.28643,119.479,0,0,0,0,0
-5.69225,119.772,0,0,0,0,0
-5.07894,120.072,0,0,0,0,0
-4.43737,120.383,0,0,0,0,0
-3.75234,120.715,0,0,0,0,0
-3.00795,121.071,0,0,0,0,0
-2.21079,121.438,0,0,0,0,0
-1.43277,121.758,0,0,0,0,0
-0.757565,121.964,0,0,0,0,0
-0.141704,122.104,0,0,0,0,0
0.463789,122.219,0,0,0,0,0
1.11626,122.341,0,0,0,0,0
1.93665,122.516,0,0,0,0,0
2.80536,122.707,0,0,0,0,0
